384.0, 24.0
384.0, 24.0
383.75, 23.75
383.5625, 23.5625
383.625, 23.625
383.5625, 23.5625
383.5, 23.5
383.4375, 23.4375
383.5, 23.5
384.0625, 24.0625
384.0, 24.0
384.0, 24.0
384.0625, 24.0625
384.125, 24.125
384.3125, 24.3125
384.1875, 24.1875
384.25, 24.25
383.875, 23.875
383.875, 23.875
383.6875, 23.6875
383.9375, 23.9375
383.875, 23.875
383.75, 23.75
384.0, 24.0
384.0, 24.0
384.3125, 24.3125
384.125, 24.125
384.1875, 24.1875
384.375, 24.375
384.4375, 24.4375
384.4375, 24.4375
384.4375, 24.4375
384.4375, 24.4375
384.1875, 24.1875
384.125, 24.125
384.0, 24.0
384.125, 24.125
383.8125, 23.8125
383.75, 23.75
384.25, 24.25
384.625, 24.625
384.5, 24.5
384.3125, 24.3125
384.6875, 24.6875
384.6875, 24.6875
384.6875, 24.6875
384.625, 24.625
384.6875, 24.6875
384.625, 24.625
384.5625, 24.5625
384.5625, 24.5625
384.375, 24.375
384.375, 24.375
384.3125, 24.3125
384.0625, 24.0625
384.0625, 24.0625
384.0625, 24.0625
384.6875, 24.6875
384.625, 24.625
384.75, 24.75
384.8125, 24.8125
384.875, 24.875
384.9375, 24.9375
384.8125, 24.8125
384.8125, 24.8125
384.8125, 24.8125
384.5, 24.5
384.375, 24.375
384.5625, 24.5625
384.4375, 24.4375
384.1875, 24.1875
384.375, 24.375
384.8125, 24.8125
384.875, 24.875
384.6875, 24.6875
384.8125, 24.8125
384.8125, 24.8125
384.8125, 24.8125
385.0, 25.0
385.0, 25.0
385.0625, 25.0625
385.0, 25.0
384.8125, 24.8125
384.5625, 24.5625
384.625, 24.625
384.375, 24.375
384.375, 24.375
384.5625, 24.5625
384.375, 24.375
384.375, 24.375
384.5, 24.5
385.0, 25.0
384.8125, 24.8125
384.9375, 24.9375
384.9375, 24.9375
384.9375, 24.9375
385.1875, 25.1875
385.1875, 25.1875
385.1875, 25.1875
385.0, 25.0
384.8125, 24.8125
384.75, 24.75
384.5625, 24.5625
384.6875, 24.6875
384.75, 24.75
384.5625, 24.5625
385.0625, 25.0625
385.9375, 25.9375
386.375, 26.375
386.6875, 26.6875
386.875, 26.875
387.5625, 27.5625
387.875, 27.875
388.5, 28.5
389.3125, 29.3125
389.5625, 29.5625
390.125, 30.125
390.875, 30.875
391.5, 31.5
391.875, 31.875
392.0625, 32.0625
392.75, 32.75
393.75, 33.75
394.3125, 34.3125
394.4375, 34.4375
395.75, 35.75
396.125, 36.125
396.5, 36.5
396.6875, 36.6875
397.4375, 37.4375
398.5, 38.5
398.8125, 38.8125
399.25, 39.25
399.4375, 39.4375
400.0, 40.0
401.0, 41.0
401.75, 41.75
401.75, 41.75
402.1875, 42.1875
402.5, 42.5
403.25, 43.25
403.25, 43.25
403.1875, 43.1875
403.875, 43.875
403.8125, 43.8125
403.8125, 43.8125
403.9375, 43.9375
404.0, 44.0
403.75, 43.75
403.75, 43.75
403.875, 43.875
403.9375, 43.9375
403.9375, 43.9375
403.875, 43.875
403.875, 43.875
404.0, 44.0
404.0, 44.0
403.9375, 43.9375
403.875, 43.875
403.75, 43.75
404.0, 44.0
404.0, 44.0
403.0, 43.0
402.6875, 42.6875
402.6875, 42.6875
403.1875, 43.1875
403.375, 43.375
403.3125, 43.3125
402.6875, 42.6875
402.4375, 42.4375
402.625, 42.625
402.6875, 42.6875
403.375, 43.375
403.5625, 43.5625
403.125, 43.125
403.25, 43.25
403.0, 43.0
402.5, 42.5
401.9375, 41.9375
401.875, 41.875
402.0625, 42.0625
403.1875, 43.1875
403.3125, 43.3125
402.5625, 42.5625
402.75, 42.75
402.875, 42.875
402.75, 42.75
402.625, 42.625
401.6875, 41.6875
401.0625, 41.0625
401.25, 41.25
401.6875, 41.6875
403.0625, 43.0625
403.1875, 43.1875
402.9375, 42.9375
402.5625, 42.5625
402.625, 42.625
402.4375, 42.4375
402.5, 42.5
402.3125, 42.3125
400.9375, 40.9375
400.875, 40.875
401.375, 41.375
401.875, 41.875
402.75, 42.75
402.75, 42.75
402.625, 42.625
402.4375, 42.4375
402.4375, 42.4375
402.375, 42.375
401.8125, 41.8125
401.125, 41.125
401.125, 41.125
401.1875, 41.1875
401.4375, 41.4375
401.375, 41.375
401.125, 41.125
401.25, 41.25
401.625, 41.625
401.5625, 41.5625
401.3125, 41.3125
400.875, 40.875
400.375, 40.375
400.4375, 40.4375
400.4375, 40.4375
401.0, 41.0
401.125, 41.125
400.8125, 40.8125
400.8125, 40.8125
400.6875, 40.6875
400.8125, 40.8125
400.5, 40.5
400.25, 40.25
399.625, 39.625
399.6875, 39.6875
400.375, 40.375
400.6875, 40.6875
400.25, 40.25
400.6875, 40.6875
400.875, 40.875
400.25, 40.25
400.0625, 40.0625
399.5625, 39.5625
399.3125, 39.3125
399.1875, 39.1875
399.125, 39.125
400.25, 40.25
400.75, 40.75
400.625, 40.625
400.75, 40.75
400.875, 40.875
400.5, 40.5
400.5, 40.5
400.375, 40.375
399.375, 39.375
398.75, 38.75
399.4375, 39.4375
400.125, 40.125
400.5625, 40.5625
400.9375, 40.9375
400.1875, 40.1875
400.1875, 40.1875
400.8125, 40.8125
400.625, 40.625
399.875, 39.875
399.0, 39.0
398.8125, 38.8125
400.0625, 40.0625
401.3125, 41.3125
401.375, 41.375
401.125, 41.125
400.8125, 40.8125
400.5625, 40.5625
400.625, 40.625
401.0625, 41.0625
400.625, 40.625
399.6875, 39.6875
399.375, 39.375
399.875, 39.875
400.8125, 40.8125
401.5625, 41.5625
401.5, 41.5
401.125, 41.125
401.0, 41.0
400.75, 40.75
400.9375, 40.9375
400.875, 40.875
399.9375, 39.9375
399.9375, 39.9375
400.4375, 40.4375
400.75, 40.75
401.3125, 41.3125
401.4375, 41.4375
401.3125, 41.3125
400.75, 40.75
400.5, 40.5
400.1875, 40.1875
400.25, 40.25
400.5625, 40.5625
400.875, 40.875
400.875, 40.875
400.4375, 40.4375
400.375, 40.375
401.4375, 41.4375
401.4375, 41.4375
401.4375, 41.4375
400.8125, 40.8125
400.8125, 40.8125
400.0625, 40.0625
400.3125, 40.3125
400.8125, 40.8125
401.25, 41.25
400.6875, 40.6875
400.375, 40.375
400.5625, 40.5625
401.8125, 41.8125
401.6875, 41.6875
400.9375, 40.9375
400.375, 40.375
400.625, 40.625
401.0, 41.0
401.4375, 41.4375
401.4375, 41.4375
400.625, 40.625
400.5, 40.5
400.625, 40.625
401.25, 41.25
401.25, 41.25
400.8125, 40.8125
400.75, 40.75
401.4375, 41.4375
401.6875, 41.6875
401.1875, 41.1875
401.3125, 41.3125
401.125, 41.125
401.0, 41.0
400.9375, 40.9375
401.0, 41.0
400.9375, 40.9375
401.1875, 41.1875
402.0625, 42.0625
402.0625, 42.0625
401.3125, 41.3125
401.5625, 41.5625
401.8125, 41.8125
401.8125, 41.8125
401.6875, 41.6875
400.875, 40.875
400.0625, 40.0625
400.375, 40.375
401.375, 41.375
402.5625, 42.5625
402.75, 42.75
401.375, 41.375
401.6875, 41.6875
401.625, 41.625
401.6875, 41.6875
401.5625, 41.5625
400.125, 40.125
400.3125, 40.3125
401.5625, 41.5625
402.125, 42.125
402.0, 42.0
401.8125, 41.8125
401.875, 41.875
401.5625, 41.5625
401.375, 41.375
401.3125, 41.3125
401.3125, 41.3125
400.75, 40.75
400.9375, 40.9375
401.1875, 41.1875
401.125, 41.125
401.1875, 41.1875
401.8125, 41.8125
401.9375, 41.9375
401.6875, 41.6875
401.625, 41.625
401.125, 41.125
400.625, 40.625
400.6875, 40.6875
400.8125, 40.8125
401.5625, 41.5625
401.25, 41.25
401.0, 41.0
400.9375, 40.9375
401.0625, 41.0625
401.1875, 41.1875
402.0625, 42.0625
401.25, 41.25
400.6875, 40.6875
400.875, 40.875
401.25, 41.25
401.6875, 41.6875
401.6875, 41.6875
401.125, 41.125
401.125, 41.125
401.1875, 41.1875
401.625, 41.625
401.75, 41.75
401.625, 41.625
401.1875, 41.1875
401.0, 41.0
401.8125, 41.8125
401.6875, 41.6875
401.6875, 41.6875
401.75, 41.75
401.8125, 41.8125
401.1875, 41.1875
401.125, 41.125
400.6875, 40.6875
400.5, 40.5
401.3125, 41.3125
401.5625, 41.5625
401.625, 41.625
401.125, 41.125
400.9375, 40.9375
401.125, 41.125
401.25, 41.25
401.375, 41.375
400.75, 40.75
399.9375, 39.9375
399.5, 39.5
399.8125, 39.8125
401.875, 41.875
402.125, 42.125
401.6875, 41.6875
401.4375, 41.4375
401.5625, 41.5625
401.25, 41.25
401.1875, 41.1875
400.25, 40.25
400.0625, 40.0625
401.5625, 41.5625
401.5625, 41.5625
401.625, 41.625
401.6875, 41.6875
401.6875, 41.6875
401.375, 41.375
401.375, 41.375
401.75, 41.75
402.375, 42.375
402.625, 42.625
403.25, 43.25
403.75, 43.75
404.4375, 44.4375
404.4375, 44.4375
406.5, 46.5
407.625, 47.625
408.0625, 48.0625
408.5625, 48.5625
408.75, 48.75
409.6875, 49.6875
410.3125, 50.3125
411.9375, 51.9375
412.875, 52.875
413.4375, 53.4375
415.625, 55.625
416.375, 56.375
418.125, 58.125
418.6875, 58.6875
418.6875, 58.6875
418.8125, 58.8125
419.6875, 59.6875
420.0625, 60.0625
420.125, 60.125
420.8125, 60.8125
422.125, 62.125
424.1875, 64.1875
424.1875, 64.1875
424.75, 64.75
425.875, 65.875
426.875, 66.875
427.875, 67.875
428.125, 68.125
428.3125, 68.3125
429.75, 69.75
431.0, 71.0
431.5, 71.5
434.625, 74.625
435.8125, 75.8125
435.8125, 75.8125
436.375, 76.375
436.8125, 76.8125
437.5625, 77.5625
438.375, 78.375
439.125, 79.125
440.5, 80.5
440.5, 80.5
442.6875, 82.6875
443.5, 83.5
443.8125, 83.8125
444.375, 84.375
444.3125, 84.3125
444.3125, 84.3125
445.5, 85.5
445.5, 85.5
446.6875, 86.6875
447.625, 87.625
449.1875, 89.1875
451.0625, 91.0625
451.8125, 91.8125
451.9375, 91.9375
451.6875, 91.6875
451.625, 91.625
451.5625, 91.5625
451.625, 91.625
451.75, 91.75
452.0, 92.0
452.0, 92.0
452.0, 92.0
452.0, 92.0
452.125, 92.125
452.125, 92.125
451.9375, 91.9375
451.9375, 91.9375
451.875, 91.875
451.875, 91.875
451.875, 91.875
451.875, 91.875
451.9375, 91.9375
451.9375, 91.9375
451.75, 91.75
451.75, 91.75
451.75, 91.75
451.75, 91.75
451.6875, 91.6875
451.6875, 91.6875
450.875, 90.875
450.875, 90.875
450.6875, 90.6875
450.6875, 90.6875
450.75, 90.75
450.75, 90.75
451.125, 91.125
451.125, 91.125
451.6875, 91.6875
451.6875, 91.6875
451.75, 91.75
451.75, 91.75
451.75, 91.75
451.75, 91.75
451.5, 91.5
451.5, 91.5
451.8125, 91.8125
451.8125, 91.8125
452.375, 92.375
452.375, 92.375
453.0, 93.0
453.0, 93.0
453.5625, 93.5625
453.5625, 93.5625
453.375, 93.375
453.375, 93.375
452.875, 92.875
452.875, 92.875
453.3125, 93.3125
453.625, 93.625
453.9375, 93.9375
453.9375, 93.9375
453.5625, 93.5625
453.5625, 93.5625
453.625, 93.625
453.625, 93.625
453.625, 93.625
453.625, 93.625
454.0, 94.0
454.125, 94.125
454.0625, 94.0625
454.0625, 94.0625
453.375, 93.375
453.375, 93.375
453.4375, 93.4375
453.4375, 93.4375
454.0, 94.0
454.0, 94.0
454.1875, 94.1875
454.1875, 94.1875
454.4375, 94.4375
454.4375, 94.4375
454.25, 94.25
453.875, 93.875
453.8125, 93.8125
453.8125, 93.8125
453.875, 93.875
453.875, 93.875
454.4375, 94.4375
454.4375, 94.4375
454.4375, 94.4375
454.4375, 94.4375
453.9375, 93.9375
453.9375, 93.9375
454.1875, 94.1875
454.1875, 94.1875
454.625, 94.625
454.625, 94.625
454.75, 94.75
454.75, 94.75
454.5, 94.5
454.5, 94.5
454.375, 94.375
454.375, 94.375
454.25, 94.25
454.25, 94.25
454.375, 94.375
454.375, 94.375
454.6875, 94.6875
454.6875, 94.6875
454.3125, 94.3125
454.3125, 94.3125
454.125, 94.125
454.125, 94.125
454.3125, 94.3125
454.3125, 94.3125
454.875, 94.875
454.875, 94.875
455.1875, 95.1875
455.1875, 95.1875
455.3125, 95.3125
455.3125, 95.3125
455.125, 95.125
455.125, 95.125
454.8125, 94.8125
454.8125, 94.8125
454.8125, 94.8125
454.8125, 94.8125
455.125, 95.125
455.1875, 95.1875
454.9375, 94.9375
454.9375, 94.9375
454.4375, 94.4375
454.4375, 94.4375
454.375, 94.375
454.375, 94.375
455.0, 95.0
455.0, 95.0
455.5625, 95.5625
455.5625, 95.5625
455.5625, 95.5625
455.5625, 95.5625
359.8125, 359.8125
359.8125, 359.8125
359.8125, 359.8125
359.8125, 359.8125
359.6875, 359.6875
359.625, 359.625
359.6875, 359.6875
359.75, 359.75
359.8125, 359.8125
359.8125, 359.8125
360.5, 0.5
360.5, 0.5
360.5625, 0.5625
360.75, 0.75
361.125, 1.125
359.8125, 359.8125
359.8125, 359.8125
358.75, 358.75
358.6875, 358.6875
358.1875, 358.1875
358.375, 358.375
359.125, 359.125
359.4375, 359.4375
359.625, 359.625
360.1875, 0.1875
360.1875, 0.1875
360.6875, 0.6875
360.0, 0.0
358.625, 358.625
358.625, 358.625
358.5, 358.5
357.875, 357.875
357.5625, 357.5625
358.1875, 358.1875
358.5, 358.5
359.25, 359.25
359.0625, 359.0625
359.4375, 359.4375
359.8125, 359.8125
360.375, 0.375
360.375, 0.375
360.1875, 0.1875
358.4375, 358.4375
358.4375, 358.4375
357.6875, 357.6875
357.0625, 357.0625
357.25, 357.25
358.5, 358.5
358.5625, 358.5625
358.9375, 358.9375
358.75, 358.75
358.8125, 358.8125
359.6875, 359.6875
359.3125, 359.3125
357.875, 357.875
357.6875, 357.6875
357.6875, 357.6875
358.125, 358.125
358.5625, 358.5625
359.0625, 359.0625
358.875, 358.875
358.6875, 358.6875
359.4375, 359.4375
359.75, 359.75
357.75, 357.75
357.875, 357.875
358.5625, 358.5625
358.8125, 358.8125
