358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.0625, 358.0625, 0
358.0625, 358.0625, 0
358.0625, 358.0625, 0
358.0625, 358.0625, 0
358.0625, 358.0625, 0
358.0625, 358.0625, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.125, 358.125, 0
358.1875, 358.1875, 0
358.1875, 358.1875, 0
358.1875, 358.1875, 0
358.1875, 358.1875, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.3125, 358.3125, 0
358.3125, 358.3125, 0
358.3125, 358.3125, 0
358.3125, 358.3125, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.3125, 358.3125, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.25, 358.25, 0
358.3125, 358.3125, 0
358.3125, 358.3125, 0
358.3125, 358.3125, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.4375, 358.4375, 0
358.4375, 358.4375, 0
358.4375, 358.4375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.4375, 358.4375, 0
358.4375, 358.4375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.375, 358.375, 0
358.3125, 358.3125, 0
358.3125, 358.3125, 0
358.4375, 358.4375, 0
358.4375, 358.4375, 0
358.0625, 358.0625, 0
357.9375, 357.9375, 0
357.875, 357.875, 0
358.0, 358.0, 0
358.0, 358.0, 0
358.0, 358.0, 0
358.0, 358.0, 0
358.0, 358.0, 0
358.0, 358.0, 0
357.9375, 357.9375, 0
357.9375, 357.9375, 0
357.875, 357.875, 0
357.875, 357.875, 0
357.875, 357.875, 0
358.0625, 358.0625, 0
358.0, 358.0, 0
358.0, 358.0, 0
357.625, 357.625, 0
357.625, 357.625, 0
356.9375, 356.9375, 0
356.0625, 356.0625, 0
355.6875, 355.6875, 0
355.6875, 355.6875, 0
354.75, 354.75, 0
354.75, 354.75, 0
353.3125, 353.3125, 0
351.875, 351.875, 0
351.0625, 351.0625, 0
351.0625, 351.0625, 0
351.125, 351.125, 0
351.1875, 351.1875, 0
350.5625, 350.5625, 0
350.5625, 350.5625, 0
349.875, 349.875, 0
349.5625, 349.5625, 0
349.5625, 349.5625, 0
349.1875, 349.1875, 0
348.625, 348.625, 0
348.0, 348.0, 0
348.0, 348.0, 0
346.1875, 346.1875, 0
345.5625, 345.5625, 0
345.3125, 345.3125, 0
345.3125, 345.3125, 0
345.375, 345.375, 0
345.375, 345.375, 0
345.0, 345.0, 0
345.0, 345.0, 0
344.4375, 344.4375, 0
343.9375, 343.9375, 0
343.9375, 343.9375, 0
343.875, 343.875, 0
343.875, 343.875, 0
343.25, 343.25, 0
342.625, 342.625, 0
342.625, 342.625, 0
341.25, 341.25, 0
339.75, 339.75, 0
339.75, 339.75, 0
338.875, 338.875, 0
338.875, 338.875, 0
338.8125, 338.8125, 0
338.8125, 338.8125, 0
338.875, 338.875, 0
338.8125, 338.8125, 0
338.8125, 338.8125, 0
338.0, 338.0, 0
338.0, 338.0, 0
337.4375, 337.4375, 0
337.4375, 337.4375, 0
337.3125, 337.3125, 0
337.3125, 337.3125, 0
336.5625, 336.5625, 0
336.5625, 336.5625, 0
334.6875, 334.6875, 0
332.8125, 332.8125, 0
332.8125, 332.8125, 0
332.4375, 332.4375, 0
332.4375, 332.4375, 0
332.5625, 332.5625, 0
332.5625, 332.5625, 0
332.125, 332.125, 0
331.3125, 331.3125, 0
330.9375, 330.9375, 0
330.9375, 330.9375, 0
330.75, 330.75, 0
330.75, 330.75, 0
330.6875, 330.6875, 0
329.6875, 329.6875, 0
329.6875, 329.6875, 0
328.9375, 328.9375, 0
327.4375, 327.4375, 0
326.1875, 326.1875, 0
326.1875, 326.1875, 0
325.75, 325.75, 0
325.5625, 325.5625, 0
325.5625, 325.5625, 0
325.5625, 325.5625, 0
326.0625, 326.0625, 0
326.0625, 326.0625, 0
325.875, 325.875, 0
325.0625, 325.0625, 0
325.0625, 325.0625, 0
324.4375, 324.4375, 0
323.875, 323.875, 0
323.875, 323.875, 0
323.625, 323.625, 0
323.625, 323.625, 0
322.5, 322.5, 0
322.5, 322.5, 0
320.3125, 320.3125, 0
320.3125, 320.3125, 0
319.4375, 319.4375, 0
319.4375, 319.4375, 0
318.9375, 318.9375, 0
318.9375, 318.9375, 0
319.0625, 319.0625, 0
319.0625, 319.0625, 0
318.6875, 318.6875, 0
318.6875, 318.6875, 0
317.9375, 317.9375, 0
317.9375, 317.9375, 0
317.5, 317.5, 0
317.4375, 317.4375, 0
317.4375, 317.4375, 0
316.75, 316.75, 0
316.75, 316.75, 0
315.1875, 315.1875, 0
314.5625, 314.5625, 0
314.5625, 314.5625, 0
313.6875, 313.6875, 0
313.125, 313.125, 0
313.125, 313.125, 0
312.8125, 312.8125, 0
312.375, 312.375, 0
312.375, 312.375, 0
312.5, 312.5, 0
312.5, 312.5, 0
312.5, 312.5, 0
312.1875, 312.1875, 0
312.1875, 312.1875, 0
312.5, 312.5, 0
312.6875, 312.6875, 0
313.1875, 313.1875, 0
313.4375, 313.4375, 0
313.75, 313.75, 0
313.625, 313.625, 0
313.5625, 313.5625, 0
313.25, 313.25, 0
313.125, 313.125, 0
313.0625, 313.0625, 0
312.4375, 312.4375, 0
312.5625, 312.5625, 0
312.9375, 312.9375, 0
312.625, 312.625, 0
312.375, 312.375, 0
312.125, 312.125, 0
312.25, 312.25, 0
312.25, 312.25, 0
312.0625, 312.0625, 0
312.0, 312.0, 0
311.8125, 311.8125, 0
311.75, 311.75, 0
311.75, 311.75, 0
311.875, 311.875, 0
311.875, 311.875, 0
311.8125, 311.8125, 0
311.8125, 311.8125, 0
311.8125, 311.8125, 0
311.75, 311.75, 0
311.6875, 311.6875, 0
311.6875, 311.6875, 0
311.6875, 311.6875, 0
311.625, 311.625, 0
311.625, 311.625, 0
311.5625, 311.5625, 0
311.5625, 311.5625, 0
311.5625, 311.5625, 0
311.6875, 311.6875, 0
311.8125, 311.8125, 0
311.875, 311.875, 0
311.9375, 311.9375, 0
311.9375, 311.9375, 0
311.875, 311.875, 0
311.8125, 311.8125, 0
311.75, 311.75, 0
311.625, 311.625, 0
311.5, 311.5, 0
311.5625, 311.5625, 0
311.8125, 311.8125, 0
311.9375, 311.9375, 0
312.3125, 312.3125, 0
312.375, 312.375, 0
312.3125, 312.3125, 0
312.5625, 312.5625, 0
312.25, 312.25, 0
311.875, 311.875, 0
311.625, 311.625, 0
311.4375, 311.4375, 0
311.5, 311.5, 0
311.0, 311.0, 0
310.5, 310.5, 0
310.0, 310.0, 0
309.8125, 309.8125, 0
309.8125, 309.8125, 0
309.8125, 309.8125, 0
309.9375, 309.9375, 0
310.125, 310.125, 0
310.5625, 310.5625, 0
310.75, 310.75, 0
310.9375, 310.9375, 0
311.0625, 311.0625, 0
311.5, 311.5, 0
311.625, 311.625, 0
311.75, 311.75, 0
311.75, 311.75, 0
311.5, 311.5, 0
310.6875, 310.6875, 0
310.4375, 310.4375, 0
310.5, 310.5, 0
310.0625, 310.0625, 0
309.5, 309.5, 0
309.0, 309.0, 0
308.625, 308.625, 0
308.6875, 308.6875, 0
309.3125, 309.3125, 0
309.5625, 309.5625, 0
310.375, 310.375, 0
310.5, 310.5, 0
310.8125, 310.8125, 0
311.0, 311.0, 0
311.3125, 311.3125, 0
311.3125, 311.3125, 0
311.5625, 311.5625, 0
311.75, 311.75, 0
311.5, 311.5, 0
311.125, 311.125, 0
310.9375, 310.9375, 0
310.6875, 310.6875, 0
309.6875, 309.6875, 0
309.25, 309.25, 0
308.3125, 308.3125, 0
308.25, 308.25, 0
308.25, 308.25, 0
309.0, 309.0, 0
309.3125, 309.3125, 0
309.5, 309.5, 0
309.9375, 309.9375, 0
310.0625, 310.0625, 0
310.375, 310.375, 0
310.75, 310.75, 0
310.9375, 310.9375, 0
310.875, 310.875, 0
310.5625, 310.5625, 0
310.4375, 310.4375, 0
310.5625, 310.5625, 0
310.625, 310.625, 0
310.4375, 310.4375, 0
310.25, 310.25, 0
310.1875, 310.1875, 0
310.125, 310.125, 0
310.125, 310.125, 0
310.25, 310.25, 0
310.25, 310.25, 0
310.125, 310.125, 0
309.9375, 309.9375, 0
309.8125, 309.8125, 0
309.4375, 309.4375, 0
309.0, 309.0, 0
308.4375, 308.4375, 0
308.625, 308.625, 0
308.9375, 308.9375, 0
309.0625, 309.0625, 0
309.375, 309.375, 0
309.5, 309.5, 0
309.625, 309.625, 0
309.75, 309.75, 0
310.3125, 310.3125, 0
310.25, 310.25, 0
310.125, 310.125, 0
310.125, 310.125, 0
310.0625, 310.0625, 0
310.0625, 310.0625, 0
310.0, 310.0, 0
310.0, 310.0, 0
310.0, 310.0, 0
309.875, 309.875, 0
309.75, 309.75, 0
309.25, 309.25, 0
308.8125, 308.8125, 0
308.5, 308.5, 0
308.5, 308.5, 0
308.8125, 308.8125, 0
309.0, 309.0, 0
309.25, 309.25, 0
309.625, 309.625, 0
310.0, 310.0, 0
310.3125, 310.3125, 0
310.625, 310.625, 0
310.8125, 310.8125, 0
310.6875, 310.6875, 0
310.5, 310.5, 0
310.1875, 310.1875, 0
310.0625, 310.0625, 0
310.25, 310.25, 0
310.0, 310.0, 0
309.4375, 309.4375, 0
309.3125, 309.3125, 0
309.4375, 309.4375, 0
309.5, 309.5, 0
309.125, 309.125, 0
308.875, 308.875, 0
308.0, 308.0, 0
308.5625, 308.5625, 0
308.875, 308.875, 0
309.0, 309.0, 0
309.5, 309.5, 0
309.875, 309.875, 0
310.0, 310.0, 0
310.3125, 310.3125, 0
310.6875, 310.6875, 0
310.8125, 310.8125, 0
310.5625, 310.5625, 0
310.0, 310.0, 0
309.9375, 309.9375, 0
310.125, 310.125, 0
309.9375, 309.9375, 0
309.6875, 309.6875, 0
309.5, 309.5, 0
309.4375, 309.4375, 0
309.3125, 309.3125, 0
308.8125, 308.8125, 0
308.0, 308.0, 0
308.25, 308.25, 0
308.9375, 308.9375, 0
309.0625, 309.0625, 0
309.125, 309.125, 0
309.875, 309.875, 0
310.125, 310.125, 0
310.625, 310.625, 0
310.6875, 310.6875, 0
310.625, 310.625, 0
310.125, 310.125, 0
310.0, 310.0, 0
310.0, 310.0, 0
309.875, 309.875, 0
309.75, 309.75, 0
309.5, 309.5, 0
309.4375, 309.4375, 0
309.4375, 309.4375, 0
309.4375, 309.4375, 0
309.3125, 309.3125, 0
308.5, 308.5, 0
308.25, 308.25, 0
309.5, 309.5, 0
309.4375, 309.4375, 0
309.25, 309.25, 0
309.5625, 309.5625, 0
309.9375, 309.9375, 0
310.375, 310.375, 0
310.5625, 310.5625, 0
310.5625, 310.5625, 0
310.3125, 310.3125, 0
310.0625, 310.0625, 0
309.8125, 309.8125, 0
310.125, 310.125, 0
310.0625, 310.0625, 0
309.875, 309.875, 0
309.75, 309.75, 0
309.625, 309.625, 0
309.5625, 309.5625, 0
309.625, 309.625, 0
309.5, 309.5, 0
309.0, 309.0, 0
308.5, 308.5, 0
308.4375, 308.4375, 0
308.875, 308.875, 0
309.5625, 309.5625, 0
309.8125, 309.8125, 0
309.8125, 309.8125, 0
310.3125, 310.3125, 0
310.5625, 310.5625, 0
310.6875, 310.6875, 0
310.4375, 310.4375, 0
310.25, 310.25, 0
310.125, 310.125, 0
310.0625, 310.0625, 0
309.875, 309.875, 0
309.5, 309.5, 0
309.3125, 309.3125, 0
309.3125, 309.3125, 0
309.1875, 309.1875, 0
309.0625, 309.0625, 0
308.9375, 308.9375, 0
309.125, 309.125, 0
309.5, 309.5, 0
310.0625, 310.0625, 0
310.3125, 310.3125, 0
310.875, 310.875, 0
311.0, 311.0, 0
311.0, 311.0, 0
310.75, 310.75, 0
310.25, 310.25, 0
310.375, 310.375, 0
310.5, 310.5, 0
310.1875, 310.1875, 0
309.9375, 309.9375, 0
309.5, 309.5, 0
309.4375, 309.4375, 0
309.5, 309.5, 0
309.5625, 309.5625, 0
309.5, 309.5, 0
309.25, 309.25, 0
310.375, 310.375, 0
310.875, 310.875, 0
310.875, 310.875, 0
311.0, 311.0, 0
311.5, 311.5, 0
311.5, 311.5, 0
311.375, 311.375, 0
311.0, 311.0, 0
310.6875, 310.6875, 0
310.5, 310.5, 0
310.0, 310.0, 0
309.625, 309.625, 0
309.5625, 309.5625, 0
309.625, 309.625, 0
309.6875, 309.6875, 0
309.625, 309.625, 0
309.5, 309.5, 0
309.75, 309.75, 0
310.5625, 310.5625, 0
310.5625, 310.5625, 0
310.6875, 310.6875, 0
311.125, 311.125, 0
311.125, 311.125, 0
310.875, 310.875, 0
310.6875, 310.6875, 0
310.75, 310.75, 0
310.3125, 310.3125, 0
310.125, 310.125, 0
309.875, 309.875, 0
309.1875, 309.1875, 0
309.0625, 309.0625, 0
309.125, 309.125, 0
309.625, 309.625, 0
309.6875, 309.6875, 0
309.8125, 309.8125, 0
309.8125, 309.8125, 0
309.9375, 309.9375, 0
309.9375, 309.9375, 0
309.875, 309.875, 0
309.9375, 309.9375, 0
309.75, 309.75, 0
309.8125, 309.8125, 0
309.9375, 309.9375, 0
309.6875, 309.6875, 0
309.5625, 309.5625, 0
309.3125, 309.3125, 0
308.9375, 308.9375, 0
308.75, 308.75, 0
308.75, 308.75, 0
309.0, 309.0, 0
309.25, 309.25, 0
309.5625, 309.5625, 0
309.8125, 309.8125, 0
309.8125, 309.8125, 0
309.4375, 309.4375, 0
309.5, 309.5, 0
309.875, 309.875, 0
309.625, 309.625, 0
309.625, 309.625, 0
309.625, 309.625, 0
309.75, 309.75, 0
309.75, 309.75, 0
309.4375, 309.4375, 0
309.3125, 309.3125, 0
308.8125, 308.8125, 0
308.6875, 308.6875, 0
308.5625, 308.5625, 0
308.375, 308.375, 0
308.4375, 308.4375, 0
309.0, 309.0, 0
309.1875, 309.1875, 0
309.6875, 309.6875, 0
309.75, 309.75, 0
309.5625, 309.5625, 0
309.25, 309.25, 0
309.25, 309.25, 0
308.9375, 308.9375, 0
308.875, 308.875, 0
308.9375, 308.9375, 0
308.8125, 308.8125, 0
308.75, 308.75, 0
308.375, 308.375, 0
308.3125, 308.3125, 0
308.125, 308.125, 0
307.9375, 307.9375, 0
307.9375, 307.9375, 0
308.3125, 308.3125, 0
308.4375, 308.4375, 0
308.5, 308.5, 0
309.0, 309.0, 0
309.3125, 309.3125, 0
309.6875, 309.6875, 0
309.5625, 309.5625, 0
309.3125, 309.3125, 0
308.875, 308.875, 0
308.5625, 308.5625, 0
308.5625, 308.5625, 0
308.5, 308.5, 0
308.4375, 308.4375, 0
308.5, 308.5, 0
308.375, 308.375, 0
308.1875, 308.1875, 0
308.0625, 308.0625, 0
308.0625, 308.0625, 0
308.0, 308.0, 0
307.875, 307.875, 0
307.8125, 307.8125, 0
308.0625, 308.0625, 0
308.375, 308.375, 0
308.625, 308.625, 0
308.9375, 308.9375, 0
309.5625, 309.5625, 0
309.5625, 309.5625, 0
309.5, 309.5, 0
309.5, 309.5, 0
309.25, 309.25, 0
309.0, 309.0, 0
308.5625, 308.5625, 0
308.625, 308.625, 0
308.6875, 308.6875, 0
308.3125, 308.3125, 0
307.625, 307.625, 0
306.9375, 306.9375, 0
306.6875, 306.6875, 0
306.625, 306.625, 0
306.625, 306.625, 0
306.75, 306.75, 0
306.9375, 306.9375, 0
307.3125, 307.3125, 0
307.75, 307.75, 0
308.25, 308.25, 0
308.625, 308.625, 0
308.75, 308.75, 0
308.9375, 308.9375, 0
309.0625, 309.0625, 0
309.25, 309.25, 0
309.1875, 309.1875, 0
309.0, 309.0, 0
308.9375, 308.9375, 0
308.25, 308.25, 0
308.125, 308.125, 0
308.1875, 308.1875, 0
308.5, 308.5, 0
308.4375, 308.4375, 0
308.0625, 308.0625, 0
307.375, 307.375, 0
307.3125, 307.3125, 0
307.375, 307.375, 0
307.5625, 307.5625, 0
308.3125, 308.3125, 0
308.5, 308.5, 0
308.875, 308.875, 0
309.375, 309.375, 0
309.5625, 309.5625, 0
309.5, 309.5, 0
309.3125, 309.3125, 0
308.9375, 308.9375, 0
308.125, 308.125, 0
308.625, 308.625, 0
308.875, 308.875, 0
309.0, 309.0, 0
308.5625, 308.5625, 0
307.875, 307.875, 0
307.625, 307.625, 0
307.5, 307.5, 0
308.0625, 308.0625, 0
308.5, 308.5, 0
308.6875, 308.6875, 0
308.875, 308.875, 0
309.5, 309.5, 0
309.8125, 309.8125, 0
309.8125, 309.8125, 0
309.75, 309.75, 0
309.4375, 309.4375, 0
309.0, 309.0, 0
308.25, 308.25, 0
308.375, 308.375, 0
308.75, 308.75, 0
308.6875, 308.6875, 0
308.0625, 308.0625, 0
307.75, 307.75, 0
307.6875, 307.6875, 0
307.75, 307.75, 0
307.8125, 307.8125, 0
308.0625, 308.0625, 0
308.5, 308.5, 0
308.5625, 308.5625, 0
308.6875, 308.6875, 0
309.375, 309.375, 0
309.5625, 309.5625, 0
309.625, 309.625, 0
309.6875, 309.6875, 0
309.625, 309.625, 0
309.375, 309.375, 0
308.9375, 308.9375, 0
308.8125, 308.8125, 0
308.9375, 308.9375, 0
308.6875, 308.6875, 0
308.25, 308.25, 0
307.8125, 307.8125, 0
307.5625, 307.5625, 0
307.25, 307.25, 0
307.1875, 307.1875, 0
307.375, 307.375, 0
307.5625, 307.5625, 0
307.625, 307.625, 0
308.125, 308.125, 0
308.375, 308.375, 0
308.5, 308.5, 0
308.9375, 308.9375, 0
308.9375, 308.9375, 0
309.3125, 309.3125, 0
309.75, 309.75, 0
309.8125, 309.8125, 0
309.6875, 309.6875, 0
309.25, 309.25, 0
308.9375, 308.9375, 0
308.9375, 308.9375, 0
309.1875, 309.1875, 0
308.625, 308.625, 0
307.8125, 307.8125, 0
307.5625, 307.5625, 0
307.5625, 307.5625, 0
307.6875, 307.6875, 0
307.8125, 307.8125, 0
307.9375, 307.9375, 0
308.9375, 308.9375, 0
309.25, 309.25, 0
309.375, 309.375, 0
309.6875, 309.6875, 0
309.75, 309.75, 0
309.8125, 309.8125, 0
309.875, 309.875, 0
310.0625, 310.0625, 0
310.0, 310.0, 0
309.375, 309.375, 0
308.9375, 308.9375, 0
309.25, 309.25, 0
308.9375, 308.9375, 0
307.9375, 307.9375, 0
307.625, 307.625, 0
307.1875, 307.1875, 0
307.25, 307.25, 0
307.5, 307.5, 0
307.625, 307.625, 0
308.125, 308.125, 0
308.8125, 308.8125, 0
309.1875, 309.1875, 0
309.125, 309.125, 0
309.3125, 309.3125, 0
309.5625, 309.5625, 0
309.75, 309.75, 0
309.875, 309.875, 0
309.9375, 309.9375, 0
309.5625, 309.5625, 0
309.3125, 309.3125, 0
308.8125, 308.8125, 0
308.9375, 308.9375, 0
308.875, 308.875, 0
308.6875, 308.6875, 0
307.75, 307.75, 0
307.625, 307.625, 0
307.625, 307.625, 0
307.8125, 307.8125, 0
307.9375, 307.9375, 0
308.125, 308.125, 0
308.375, 308.375, 0
309.125, 309.125, 0
309.4375, 309.4375, 0
309.5625, 309.5625, 0
309.625, 309.625, 0
309.8125, 309.8125, 0
309.875, 309.875, 0
310.3125, 310.3125, 0
310.4375, 310.4375, 0
310.4375, 310.4375, 0
310.375, 310.375, 0
310.3125, 310.3125, 0
310.375, 310.375, 0
310.5, 310.5, 0
310.5625, 310.5625, 0
310.5, 310.5, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.5625, 310.5625, 0
310.5625, 310.5625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.5625, 310.5625, 0
310.5625, 310.5625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.5, 310.5, 0
310.5, 310.5, 0
310.5, 310.5, 0
310.5625, 310.5625, 0
310.5625, 310.5625, 0
310.5625, 310.5625, 0
310.5625, 310.5625, 0
310.5625, 310.5625, 0
310.5, 310.5, 0
310.5, 310.5, 0
310.5, 310.5, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.625, 310.625, 0
310.75, 310.75, 0
310.75, 310.75, 0
310.75, 310.75, 0
310.75, 310.75, 0
311.0, 311.0, 0
311.375, 311.375, 0
311.375, 311.375, 0
311.5625, 311.5625, 0
311.5625, 311.5625, 0
311.625, 311.625, 0
311.6875, 311.6875, 0
311.6875, 311.6875, 0
311.8125, 311.8125, 0
311.9375, 311.9375, 0
312.0625, 312.0625, 0
312.0625, 312.0625, 0
312.125, 312.125, 0
312.3125, 312.3125, 0
312.375, 312.375, 0
312.375, 312.375, 0
312.6875, 312.6875, 0
312.6875, 312.6875, 0
312.9375, 312.9375, 0
312.9375, 312.9375, 0
313.125, 313.125, 0
313.125, 313.125, 0
313.0625, 313.0625, 0
312.875, 312.875, 0
312.875, 312.875, 0
312.625, 312.625, 0
312.625, 312.625, 0
312.5625, 312.5625, 0
312.5625, 312.5625, 0
312.5625, 312.5625, 0
312.5625, 312.5625, 0
312.5625, 312.5625, 0
312.375, 312.375, 0
312.375, 312.375, 0
312.375, 312.375, 0
